'FP1-F7','F7-T7','T7-P7','P7-O1','FP1-F3','F3-C3','C3-P3','P3-O1','FP2-F4','F4-C4','C4-P4','P4-O2','FP2-F8','F8-T8','T8-P8','P8-O2','FZ-CZ','CZ-PZ','P7-T7','T7-FT9','FT9-FT10','FT10-T8','T8-P8'
-43.761,29.304,7.424,1.954,20.317,-13.284,-8.596,-1.172,0.781,7.033,1.172,-24.225,-17.973,-12.112,23.834,-7.424,-10.549,-2.344,-6.642,-17.582,-10.159,1.563,23.834
-44.542,54.31,-7.033,-9.377,19.927,-21.88,2.344,-6.642,-1.172,5.079,0.391,-31.258,-23.443,-6.642,19.536,-16.02,-14.457,-0.781,7.814,-45.324,-0.781,7.033,19.536
-30.867,52.357,-31.258,-12.894,8.987,-38.681,17.973,-10.94,0,0,-0.781,-32.821,-25.006,-8.596,16.801,-18.364,-19.145,1.172,32.039,-50.012,-14.066,14.847,16.801
-57.436,1.563,10.94,-8.987,-32.43,-34.774,19.145,-6.642,5.079,-6.642,-9.377,-28.523,-23.443,-9.377,11.722,-18.364,-23.834,-1.563,-10.159,-8.596,-9.377,17.973,11.722
-73.846,-51.184,58.999,-12.503,-67.985,-29.304,28.913,-10.549,5.47,-1.563,-9.377,-29.695,-20.317,11.331,1.954,-30.085,-22.662,-2.344,-58.217,43.761,-7.033,36.337,1.954
-78.926,-8.596,17.192,-8.596,-59.78,-28.913,17.973,-8.596,5.079,-1.563,-13.675,-16.801,-22.271,5.861,14.066,-26.569,-20.317,-3.907,-16.41,-18.755,17.192,30.867,14.066
-110.574,2.344,9.768,10.549,-57.436,-45.714,0.391,16.41,2.735,-2.344,-34.383,-7.424,-33.211,17.192,19.145,-45.714,-20.708,-9.768,-8.987,-53.919,58.217,32.43,19.145
-112.137,29.695,16.41,-9.377,-32.43,-55.092,10.159,1.563,-4.689,10.94,-21.88,-39.072,-38.681,35.946,27.35,-81.661,-13.675,-7.424,-15.629,-89.866,92.601,33.211,27.35
-74.237,44.542,-21.099,-17.582,-17.973,-55.092,16.801,-11.331,-7.033,5.079,-10.549,-32.43,-32.039,27.35,25.788,-67.204,-11.331,0,21.88,-73.065,42.979,32.039,25.788
-73.065,2.735,5.079,-11.722,-40.244,-34.774,11.722,-12.894,-8.205,-0.391,-4.689,-9.768,-16.801,-0.391,24.225,-30.867,-15.629,1.172,-4.298,-8.987,7.424,18.755,24.225
-55.482,-47.277,55.873,-22.662,-51.575,-1.954,13.284,-29.304,-14.457,3.126,5.861,-33.993,-23.053,2.344,23.834,-43.37,-10.159,2.735,-55.092,53.919,-15.238,16.41,23.834
-50.403,-50.794,49.621,-20.708,-68.376,8.987,16.02,-28.913,-5.861,-2.344,8.205,-39.072,-19.536,1.954,18.755,-41.807,-7.424,4.689,-48.84,75.8,-41.807,15.238,18.755
-69.939,38.681,-38.681,-17.973,-72.283,7.814,7.424,-30.867,-1.172,-2.344,3.516,-19.145,-11.722,-7.814,19.145,-18.364,-3.907,5.079,39.463,-35.556,-19.927,15.238,19.145
-69.158,42.589,-48.84,-19.927,-68.767,2.735,4.298,-34.383,-5.861,3.126,5.079,-23.053,-15.238,-3.126,19.145,-21.49,-0.781,4.689,49.621,-42.979,-17.973,17.973,19.145
-76.972,50.403,-58.217,-21.88,-64.078,-25.006,10.549,-28.913,-18.755,0.781,4.689,-28.523,-35.946,7.033,18.364,-31.648,-4.689,2.735,58.999,-52.357,-23.053,26.178,18.364
-91.429,47.668,-71.893,-10.549,-86.74,-12.112,-4.298,-22.271,-27.741,-1.172,0.781,-16.41,-44.542,2.344,19.536,-23.053,-8.596,0,72.674,-64.469,-23.053,28.913,19.536
-82.833,-22.271,-1.954,-4.298,-85.177,-5.861,-3.516,-17.582,-45.324,3.907,0,-15.238,-51.966,-6.252,19.145,-17.192,-8.205,-1.563,2.735,1.563,-16.41,18.755,19.145
-73.065,-54.31,40.635,-4.689,-60.171,-0.391,-6.252,-24.615,-33.993,5.861,5.079,-28.913,-41.416,-9.377,18.755,-21.099,-9.377,-2.735,-39.853,43.761,-7.033,7.033,18.755
-54.31,-12.503,1.563,-8.205,-20.317,4.298,-25.006,-32.821,-17.582,0,8.205,-29.304,-29.304,-13.675,18.755,-14.066,-14.066,-3.126,-0.781,19.536,-23.053,6.642,18.755
-34.774,26.96,-38.681,-10.549,-7.033,-8.205,-14.066,-27.741,-17.582,-7.033,6.252,-23.834,-35.946,-21.099,23.443,-9.768,-22.662,2.344,39.463,-22.271,-32.43,1.172,23.443
-42.198,25.397,-51.966,-1.954,-21.099,-35.165,-1.563,-12.503,-10.549,-12.894,-0.781,-24.615,-38.681,-6.252,15.629,-20.708,-31.648,5.47,52.747,-23.834,-37.9,7.424,15.629
-68.376,-34.383,7.424,-0.781,-69.158,-33.211,10.549,-3.126,-17.973,-14.457,-7.033,-14.847,-49.231,10.549,8.987,-26.569,-32.43,8.987,-6.642,18.364,-21.49,18.364,8.987
-101.587,-43.761,20.317,18.755,-126.984,-35.946,28.132,28.523,-52.747,-6.252,-28.913,15.629,-75.018,30.476,0.391,-28.132,-30.867,10.159,-19.536,-19.927,30.085,33.602,0.391
-111.355,-52.357,40.244,13.675,-143.785,-21.49,33.211,22.271,-64.86,7.424,-22.662,-14.847,-82.833,64.469,-14.457,-61.734,-21.49,10.94,-39.463,-28.913,64.078,53.529,-14.457
-107.839,-25.397,37.9,-7.424,-106.667,-16.41,23.834,-2.735,-45.324,8.596,-9.768,-48.449,-68.376,58.999,-3.516,-82.833,-17.192,12.894,-37.118,-22.271,55.482,37.118,-3.516
-71.893,0.781,-4.689,-0.391,-62.125,-21.88,14.457,-7.033,-40.635,-1.954,-3.907,-19.536,-45.324,12.112,1.954,-36.337,-25.788,12.112,5.47,-14.847,9.377,18.364,1.954
-61.343,17.582,-22.271,-3.907,-45.324,-25.788,18.364,-16.41,-27.35,-6.642,1.172,-12.112,-24.225,-10.94,0.781,-10.94,-28.132,9.768,23.053,-2.344,-15.629,2.735,0.781
-71.502,-0.781,6.642,-3.907,-45.324,-15.238,7.033,-14.847,-10.94,-11.331,3.907,-23.443,-28.523,1.563,2.735,-18.755,-27.35,3.907,-5.861,7.424,-4.298,-4.298,2.735
-93.382,-0.781,11.722,5.079,-57.827,-9.377,-1.954,-7.814,-21.099,-7.814,0,-15.629,-35.165,20.317,-13.284,-17.192,-24.225,-0.781,-10.94,-8.987,9.768,18.364,-13.284
-101.587,-27.35,49.231,0.781,-89.084,33.602,-8.596,-14.457,-39.853,7.033,1.954,-9.768,-37.9,32.039,-26.569,-7.424,-12.112,0,-48.449,17.973,13.284,35.556,-26.569
-95.726,14.847,0.391,-2.344,-101.978,45.324,-4.298,-21.49,-30.476,11.722,4.298,-22.271,-30.085,47.277,-39.853,-14.457,-5.079,-2.344,0.391,-25.397,8.596,58.608,-39.853
-70.33,12.112,-28.132,2.344,-96.508,13.675,11.331,-14.457,-24.615,6.252,-1.954,-19.927,-30.085,42.198,-35.946,-17.973,-5.079,-7.424,28.913,-17.582,-11.722,55.092,-35.946
-58.217,-33.211,2.735,15.238,-116.825,12.503,28.523,1.172,-40.635,0,-11.722,-6.252,-32.821,12.112,-34.774,-3.907,-1.563,-11.331,-1.954,53.919,-31.258,39.463,-34.774
-52.357,75.8,-79.316,7.033,-96.899,22.662,31.258,-6.252,-25.788,3.907,-12.503,-19.536,-35.556,5.861,-20.708,-4.298,8.205,-9.377,80.098,-84.005,-0.391,30.476,-20.708
-53.138,17.582,1.563,7.424,-30.085,-14.847,26.569,-7.424,-30.476,-4.689,-1.172,-21.88,-54.31,5.861,-7.424,-2.344,12.112,-8.596,-0.781,-13.284,0.781,20.708,-7.424
-76.19,0,50.403,8.596,-31.648,45.714,-12.503,-18.364,-17.973,-9.768,3.126,-4.298,-35.556,-21.88,10.549,17.192,18.755,-8.596,-49.621,8.596,4.689,14.457,10.549
-86.74,41.807,11.331,13.284,-43.37,50.012,-10.94,-15.238,-19.145,0,8.596,-4.689,-32.039,7.033,0.781,7.814,23.053,-3.126,-10.549,-32.039,-0.391,45.714,0.781
-69.158,-3.516,9.377,26.178,-62.125,5.861,16.801,1.172,-35.165,-9.377,13.284,-1.563,-44.151,27.741,-15.629,-1.563,19.536,-0.391,-8.596,16.02,3.126,27.741,-15.629
-62.125,-60.171,16.02,54.31,-91.429,-9.377,17.973,30.476,-23.053,-5.079,-23.834,32.039,-32.43,25.788,-24.615,9.768,13.675,-8.596,-15.238,9.768,26.178,60.562,-24.615
-60.171,-29.304,-5.47,42.979,-84.005,-35.946,42.979,24.225,-24.615,0.781,-24.225,16.801,-18.364,45.714,-55.873,-3.907,14.847,-8.596,6.252,-10.159,43.761,77.363,-55.873
-50.012,-18.364,-1.172,14.457,-41.026,-46.105,33.993,-2.735,-10.159,-13.284,-17.582,-30.476,-33.211,16.41,-26.178,-30.085,11.331,-10.549,1.954,-49.621,55.092,51.184,-26.178
-65.641,-5.47,14.457,5.47,5.47,-17.973,-12.503,-26.178,8.205,-8.596,-19.927,-51.575,-50.012,-0.391,12.894,-35.165,5.079,-16.41,-13.675,-42.589,32.821,36.728,12.894
-69.939,10.94,2.344,-4.298,-0.781,10.549,-28.913,-41.807,-0.781,-16.02,-5.861,-38.681,-39.853,-10.94,0.391,-11.722,4.298,-13.284,-1.563,-21.099,7.814,26.178,0.391
-56.654,-4.689,-3.126,-3.907,-28.132,9.377,-12.894,-37.118,-23.053,-19.927,10.159,-27.741,-46.886,-20.317,2.735,3.126,1.954,-8.205,3.907,17.192,-23.443,8.205,2.735
-54.701,6.642,-41.416,5.47,-61.734,15.238,-13.675,-23.834,-56.264,-19.536,13.284,-22.662,-73.846,-3.907,-6.642,-1.563,1.172,-11.722,42.198,-10.159,-2.735,-5.861,-6.642
-52.357,-23.443,-28.913,10.159,-86.74,-6.642,10.159,-10.94,-55.482,-21.49,14.457,-17.192,-36.337,-28.132,-8.596,-6.252,0.391,-10.159,29.695,10.94,-9.377,2.344,-8.596
-54.701,-55.873,26.178,3.907,-76.581,-5.47,22.662,-21.099,-33.211,-23.834,21.49,-18.755,-21.49,-8.205,-25.006,0.391,6.252,-6.252,-25.397,62.125,-26.569,30.867,-25.006
-61.343,-8.596,-4.689,-0.781,-69.158,17.582,1.563,-27.35,-25.788,-13.284,15.238,-14.457,-27.741,-17.192,-0.391,6.642,10.549,-8.987,5.47,-8.987,0.391,8.205,-0.391
-49.621,-1.954,2.735,-1.563,-29.695,12.503,-11.331,-22.271,-15.238,-11.331,2.735,-11.331,-31.258,0.391,-5.47,2.344,11.331,-11.331,-1.954,-17.973,-17.192,45.324,-5.47
-31.258,-5.861,2.735,-4.689,-39.853,17.582,-2.735,-14.847,-32.039,-11.722,9.377,-4.298,-45.714,10.549,-14.066,9.377,15.629,-8.596,-1.954,-23.443,-19.927,41.026,-14.066
-26.96,65.641,-58.608,-7.033,-41.416,26.569,0.781,-14.457,-38.291,-4.689,14.066,-14.847,-41.807,-19.927,8.596,9.768,16.41,-3.907,59.389,-84.005,-14.847,1.563,8.596
-27.35,37.9,-32.43,1.954,-39.072,8.987,10.549,-0.391,-41.026,-8.596,13.284,-0.391,-42.589,-7.814,-10.159,24.225,10.159,-1.954,33.211,-32.821,-35.946,14.066,-10.159
-39.072,-27.741,49.621,5.861,-75.8,21.099,36.337,6.252,-39.463,-7.033,16.02,20.708,-29.695,-28.523,11.722,36.337,13.675,4.298,-48.84,55.873,-69.548,10.549,11.722
-77.753,-0.391,50.403,10.549,-63.687,27.35,14.847,3.516,-33.993,14.066,3.126,12.503,-35.946,-28.913,40.244,21.49,19.145,2.735,-49.621,15.238,-28.132,-3.126,40.244
-62.515,0,25.006,30.085,-71.502,11.331,21.88,30.476,-57.436,19.536,-22.271,31.258,-50.012,-2.735,7.814,15.629,16.801,-0.391,-24.225,-29.695,-5.861,37.118,7.814
-45.324,-30.085,42.979,22.662,-79.707,-8.987,50.794,28.132,-66.422,25.006,-15.238,14.457,-61.734,17.973,4.689,-4.298,21.49,-3.907,-42.198,-21.099,4.689,49.231,4.689
-25.788,28.132,2.735,-2.344,-34.383,-2.735,38.291,1.172,-52.357,24.615,-1.563,0.391,-44.542,30.476,-14.847,0.391,25.397,-5.079,-1.954,-100.806,45.714,49.231,-14.847
1.172,26.569,-10.94,6.252,-16.801,8.987,28.913,2.344,-49.621,22.271,1.172,-13.284,-64.469,39.072,-18.364,4.298,14.457,-11.722,11.722,-88.694,21.49,40.635,-18.364
5.861,1.172,15.629,1.954,-8.596,-9.768,43.761,-0.391,-19.927,16.41,6.642,-26.96,-60.562,27.741,17.582,-9.768,11.722,-11.331,-14.847,-28.913,-25.006,26.96,17.582
-3.907,-1.954,40.635,0.391,21.099,24.225,6.642,-17.973,10.159,18.364,13.675,-5.079,-6.642,-10.94,39.463,16.02,16.41,-6.642,-39.853,-1.172,-33.993,9.377,39.463
-19.536,14.457,24.615,9.768,12.894,33.993,-5.861,-11.331,8.596,20.317,-2.735,12.894,-1.954,-12.112,17.973,35.165,8.987,-4.689,-23.834,-10.549,-30.085,20.317,17.973
-21.88,4.689,24.225,9.768,-11.722,14.457,13.675,1.172,-5.861,12.503,-1.172,3.126,-10.94,-8.987,16.801,10.94,1.563,1.954,-23.443,8.987,-59.78,42.589,16.801
-18.364,-14.457,47.277,0.781,-6.252,17.973,7.033,-4.298,-13.675,9.768,4.298,-5.079,-19.927,3.516,3.907,6.642,-2.344,9.768,-46.496,12.503,-39.072,52.357,3.907
-17.192,17.192,15.238,0.781,-3.126,8.205,16.02,-3.907,-20.317,9.377,3.907,-0.781,-30.476,34.774,-36.728,24.615,-8.205,12.894,-14.457,-31.648,-20.317,73.065,-36.728
-9.768,-7.814,19.927,10.549,-20.317,11.331,18.755,2.344,-14.066,15.629,1.563,-7.424,-32.039,1.563,11.331,15.238,-8.987,13.675,-19.145,-7.033,-41.807,43.761,11.331
-7.814,-28.913,11.722,2.344,-52.357,5.47,23.834,0,-11.331,10.549,7.814,-5.861,-26.178,-12.894,32.039,8.596,-8.987,12.503,-10.94,8.987,-45.324,8.596,32.039
-12.894,-31.648,19.927,-8.596,-55.873,19.145,17.192,-15.238,-19.145,16.801,14.066,-4.298,-22.662,-5.47,22.662,13.284,-4.298,13.284,-19.145,-5.079,-30.476,9.768,22.662
-2.735,-35.165,16.41,-17.582,-76.19,27.35,17.192,-8.987,-44.933,-0.781,18.364,2.344,-41.026,-4.298,1.172,17.973,-5.47,12.503,-15.629,-18.364,-19.536,-2.344,1.172
-16.41,-25.397,7.033,-6.642,-70.72,14.066,7.424,6.252,-56.264,-6.642,11.722,14.066,-42.589,-2.735,-7.424,15.629,-5.079,5.47,-6.252,-20.317,-23.834,16.41,-7.424
-1.563,-2.344,5.079,-19.927,-19.927,-0.391,-0.391,2.735,-49.231,-2.735,-0.781,23.053,-32.43,-14.457,-1.172,17.582,0.781,-3.907,-4.298,-66.422,4.689,19.927,-1.172
-5.47,-9.768,12.503,-3.907,-11.722,-22.271,-2.344,30.085,-43.37,-26.569,-10.159,32.039,-20.708,10.94,-37.118,-1.172,0.781,-16.41,-11.722,-52.357,30.085,34.383,-37.118
-33.602,-5.861,9.768,4.298,-44.542,-16.02,-6.642,43.37,-43.761,-16.41,-13.675,13.675,-39.463,-7.033,15.238,-30.085,5.079,-22.662,-8.987,-47.277,16.801,11.722,15.238
-8.987,-51.184,37.9,-27.741,-52.747,-2.735,3.126,1.172,-20.317,-25.788,-3.516,-5.861,-2.735,-25.397,0,-28.132,8.596,-21.49,-37.118,15.238,0.391,-1.563,0
9.377,-39.072,3.907,-23.834,-44.933,10.549,-14.457,-0.781,-18.755,-43.37,0.781,10.159,-6.252,-25.006,-30.867,11.331,-3.126,-25.397,-3.126,7.814,-10.549,-15.238,-30.867
-20.317,-7.033,-27.35,-17.192,-59.389,9.377,-23.443,-0.391,-26.96,-33.602,-15.238,-13.675,-56.264,-5.079,-31.648,0.781,-12.112,-33.602,28.132,-22.662,-50.794,20.317,-31.648
-13.284,22.662,-56.264,-28.132,-28.913,9.377,-37.9,-18.755,-28.132,-50.794,-14.847,-30.476,-28.523,-44.933,-46.496,-4.298,-16.02,-38.291,57.045,-48.84,-33.211,5.079,-46.496
-1.563,35.556,-71.893,-23.834,10.159,-23.053,-33.602,-15.629,-24.225,-46.886,-19.145,-15.629,-22.662,-41.807,-42.979,0.781,-21.49,-39.463,72.674,-64.469,-45.714,29.695,-42.979
-19.145,8.205,-42.198,-19.536,-12.894,-46.105,-4.298,-8.596,-35.946,-55.873,-8.205,-4.298,-3.907,-42.979,-64.469,6.252,-24.225,-33.993,42.979,-24.225,-39.072,34.383,-64.469
-6.642,-76.19,32.821,-25.397,-25.006,-12.112,-16.41,-21.099,-56.264,-65.641,11.331,-7.033,2.735,-41.026,-77.363,-2.344,-18.755,-30.085,-32.039,44.933,-21.099,29.304,-77.363
0.391,-46.886,3.907,-28.132,-17.973,-19.536,-12.503,-21.099,-39.072,-34.383,-17.582,-8.205,-23.834,14.847,-90.647,-1.172,-14.847,-30.476,-3.126,4.298,-29.304,58.608,-90.647
0.391,-92.991,19.927,-1.172,-35.556,-25.397,-10.549,-2.735,-56.654,-43.37,-11.722,7.814,-23.443,-23.443,-74.237,16.801,-15.629,-29.695,-19.145,55.482,-28.132,5.861,-74.237
-7.424,-27.741,-11.722,-14.457,-10.549,5.861,-34.383,-24.615,-42.979,-20.317,-19.536,-19.927,-21.099,-20.317,-62.125,0.391,-7.033,-29.304,12.503,-5.861,-7.814,6.642,-62.125
5.861,-4.689,-50.012,-11.722,-7.814,3.126,-32.821,-22.662,-34.383,-22.662,-25.397,-20.708,-4.689,-64.86,-41.807,7.424,-10.94,-28.523,50.794,-21.88,-7.424,-28.132,-41.807
18.364,-67.204,-7.033,-8.205,-7.033,-11.331,-23.443,-20.708,-32.821,-24.225,-26.178,-18.364,2.344,-85.177,-23.834,3.516,-15.629,-26.178,7.814,38.681,-26.569,-30.867,-23.834
-7.424,-42.589,-14.847,-15.238,-33.211,-10.159,-13.675,-22.662,-34.383,-17.973,-24.615,-33.602,7.033,-69.548,-31.648,-17.973,-13.675,-23.053,15.629,3.907,5.861,-21.49,-31.648
-33.993,-7.424,-54.31,-10.94,-42.979,-24.615,-22.271,-17.582,-37.9,-23.053,-30.867,-17.973,-7.814,-47.277,-41.416,-13.675,-8.987,-29.304,55.092,-48.059,28.523,-12.503,-41.416
-26.569,-37.9,-45.714,0,-57.827,-53.138,-2.735,3.126,-47.668,-11.722,-44.933,-0.781,-31.258,1.563,-53.529,-24.615,-3.907,-33.211,46.496,-55.092,52.747,14.066,-53.529
-41.026,-14.066,-50.012,0.391,-64.078,-53.138,11.722,-0.391,-46.105,-11.722,-33.211,-25.006,-22.271,24.225,-73.065,-46.886,5.861,-35.556,50.794,-57.045,60.171,36.728,-73.065
-17.973,-14.457,-56.654,-13.675,-46.496,-33.602,2.735,-26.569,-53.919,-7.814,-16.02,-54.701,-14.066,13.284,-71.111,-62.515,14.066,-30.867,57.436,-48.059,64.86,18.755,-71.111
9.768,-107.057,2.344,-5.861,-47.277,-28.913,8.596,-32.43,-48.84,-4.689,-19.536,-30.085,-13.675,-27.35,-48.449,-16.02,8.596,-27.741,-1.563,73.065,-10.159,4.298,-48.449
6.252,-84.396,0.391,-17.192,-25.397,-13.675,-2.344,-52.357,-43.761,6.642,-16.41,-28.913,2.344,-62.515,-28.132,5.079,8.205,-24.225,0.391,48.059,-5.861,-11.331,-28.132
-14.457,-43.761,-19.536,-17.582,-3.516,-8.596,-29.695,-53.529,-49.621,3.907,-9.768,-36.337,-5.47,-75.018,-5.47,-6.252,5.861,-24.615,20.317,8.205,12.894,-36.337,-5.47
-7.033,-33.993,-32.039,-12.112,3.516,-28.132,-20.317,-40.244,-59.389,5.861,-16.41,-27.35,-42.589,-46.105,-1.563,-7.814,0,-24.615,32.821,-12.503,12.894,-27.741,-1.563
0.391,-36.337,-11.331,-12.503,13.284,-17.192,-18.755,-37.9,-58.608,1.172,-4.298,-14.066,-23.053,-32.039,-25.397,4.689,-1.954,-20.317,12.112,11.331,14.457,-14.847,-25.397
5.079,-10.94,-32.43,-5.861,23.443,-19.536,-16.801,-30.476,-40.635,-0.391,1.954,-17.192,2.344,-46.886,-6.642,-4.298,-5.861,-18.364,33.211,12.894,-8.205,-12.112,-6.642
11.722,-5.079,-46.105,-6.642,2.735,-17.973,-7.424,-22.662,-54.31,6.642,-3.907,-8.205,-16.41,-33.602,-12.503,2.344,-8.596,-19.536,46.886,-2.735,0.391,-17.582,-12.503
27.35,-38.291,-32.821,8.596,1.563,-19.927,-11.331,-3.516,-48.84,4.298,-11.331,8.205,1.563,-69.548,5.079,14.847,-9.768,-19.536,33.602,4.689,-21.88,-7.033,5.079
10.94,30.867,-76.19,6.252,16.801,-32.821,-8.205,-2.344,-44.542,6.642,0,-1.563,15.238,-49.231,-11.331,5.079,-4.298,-17.192,76.972,-58.999,0,4.689,-11.331
7.424,-51.575,0.781,9.768,1.172,-27.35,-7.033,0.391,-48.059,-1.563,8.987,5.861,-10.549,-51.184,6.252,20.708,-3.516,-13.284,0,9.377,-1.563,-21.099,6.252
-0.781,-51.184,13.284,14.457,-4.689,-11.722,-13.675,6.642,-46.496,-7.424,17.582,21.88,0.391,-47.277,1.172,31.258,-3.907,-7.033,-12.503,18.364,-6.252,-9.768,1.172
-15.238,-25.006,-2.344,17.582,-27.741,-9.768,-6.252,19.927,-33.211,-18.755,21.099,31.258,5.47,-35.556,3.126,27.741,-5.47,0.781,3.126,5.079,-9.768,-10.94,3.126
3.516,-40.244,7.033,19.927,-28.913,-19.927,5.47,33.993,-28.132,-7.424,2.344,32.821,-6.252,-35.946,19.536,22.271,-5.47,6.642,-6.252,4.298,1.954,-37.118,19.536
14.066,0,-35.165,36.337,-17.192,-29.304,0.781,61.734,-41.026,0.781,-19.536,71.893,-6.642,-21.49,8.596,31.258,-3.126,1.954,35.946,-63.687,26.569,-12.503,8.596
32.43,-3.907,-32.039,28.913,-12.503,-42.198,16.02,64.469,-46.886,-1.172,-22.271,74.237,-14.847,9.768,-22.271,29.695,1.563,1.563,32.821,-45.714,11.331,11.331,-22.271
28.913,-37.118,19.927,7.424,-20.317,-20.708,20.708,39.853,-66.422,4.689,-2.735,32.039,-41.807,29.304,-29.695,10.159,7.424,1.954,-19.145,-8.596,18.755,-1.563,-29.695
17.973,-30.476,19.145,4.298,-17.973,-5.079,6.252,28.132,-53.919,-12.112,8.596,19.536,-37.509,9.377,-23.443,12.894,0.781,0.391,-18.364,22.271,-32.039,1.954,-23.443
4.689,-13.284,2.735,0,-36.728,17.192,-3.907,16.801,-41.807,-19.145,16.02,29.304,-23.053,19.536,-50.794,37.509,0,1.954,-1.954,22.271,-57.045,30.867,-50.794
27.741,-54.701,7.814,2.735,-50.012,10.159,6.642,17.192,-45.714,-23.053,20.708,41.807,-5.861,-32.43,-31.258,62.906,-5.861,3.907,-7.033,48.449,-48.449,-28.132,-31.258
10.94,-16.41,-9.768,8.596,13.284,-25.788,-14.066,19.145,-24.225,-16.801,-1.172,28.132,-7.814,-53.138,5.861,39.072,-9.377,-7.033,10.549,-3.516,-33.211,-30.476,5.861
26.96,-24.615,-23.834,5.47,-1.563,-30.867,-4.689,20.708,-26.569,-26.96,-8.205,27.35,-14.066,-28.913,-22.271,28.913,-10.549,-12.503,24.615,-3.907,-31.258,-11.331,-22.271
20.708,-42.979,2.344,7.424,12.112,-23.053,-15.629,14.457,-42.198,-21.88,-8.596,29.695,-15.238,-38.681,-35.946,46.105,-7.033,-17.192,-1.563,13.675,-9.768,-26.569,-35.946
-0.781,-20.317,9.768,8.596,23.053,-12.112,-25.397,10.94,-29.304,-22.662,-7.814,21.099,17.582,-51.184,-49.621,43.37,-5.47,-22.662,-8.987,26.96,-10.549,-16.02,-49.621
16.02,-36.337,8.205,7.033,1.954,5.47,-25.397,13.284,-8.205,-27.741,-17.192,26.96,1.954,-10.159,-64.078,45.324,-3.907,-24.615,-7.424,39.463,-33.993,11.331,-64.078
12.894,-10.94,-8.987,4.298,4.689,12.503,-28.913,8.205,-19.927,-18.364,-12.112,21.88,-5.079,-23.834,-39.072,39.072,0.391,-19.927,9.768,1.563,-23.834,5.079,-39.072
12.112,-8.987,-12.894,5.861,16.41,-16.41,-12.112,7.814,-9.768,-22.271,0.391,10.94,7.814,-28.132,-37.9,35.946,-1.954,-14.457,13.675,20.317,-19.927,-23.053,-37.9
23.443,-12.503,-25.788,2.344,0.391,5.47,-21.88,2.735,4.298,-21.49,-7.814,10.159,-1.172,-47.668,-3.516,36.337,-4.298,-12.503,26.569,0.391,-36.728,-31.648,-3.516
9.768,-7.424,-35.556,5.861,-9.768,-9.377,-18.364,10.159,9.377,-29.304,-11.331,19.536,7.033,-28.913,-34.774,43.37,-3.907,-16.02,36.337,-19.145,-22.271,-6.252,-34.774
7.424,-42.589,-3.907,10.94,-14.457,-18.755,-12.894,17.973,-3.516,-41.026,-7.814,20.708,25.397,-34.383,-65.641,41.807,-1.172,-19.927,4.689,18.755,23.443,-32.039,-65.641
44.151,-100.024,-1.563,26.96,-23.053,-22.271,-17.973,33.602,5.47,-16.801,-52.357,25.788,0.781,-37.118,-25.788,22.662,1.954,-25.006,2.344,27.35,3.126,-19.927,-25.788
37.118,-76.972,-1.563,7.424,-13.284,-34.383,0,15.238,5.47,-8.205,-39.853,5.861,0.781,2.735,-41.026,-0.781,12.503,-25.397,2.344,4.298,26.569,10.159,-41.026
25.788,-45.324,-7.424,-3.907,-1.172,-21.099,-3.516,-4.689,-2.735,-3.516,-21.099,7.424,16.41,-4.298,-48.449,15.629,20.317,-17.973,8.205,12.112,21.49,2.735,-48.449
26.569,-23.053,-39.072,1.954,-12.112,-14.847,-4.689,-0.391,1.954,1.563,-14.066,-6.642,11.331,-37.118,-11.331,19.145,14.066,-13.675,39.853,-5.47,-30.085,-4.689,-11.331
-12.112,48.059,-62.125,-4.689,-21.49,3.126,-10.159,-3.516,-5.47,0,7.424,-15.238,-1.954,-21.099,-13.284,21.49,18.755,-7.814,62.906,-70.33,-13.284,3.516,-13.284
-19.145,-20.317,13.675,4.298,-21.099,26.96,-25.006,-1.954,-8.987,-3.907,17.192,17.582,0.781,-16.801,-27.35,65.641,24.225,-2.344,-12.894,24.225,-13.675,-7.424,-27.35
18.364,-29.304,-8.987,6.252,-12.894,16.801,-16.02,-1.563,-13.675,-9.377,20.708,22.271,7.033,-38.681,-17.973,68.767,19.927,-0.781,9.768,17.973,-24.615,-11.331,-17.973
24.615,-40.244,8.596,1.172,13.284,22.271,-32.039,-9.768,-17.582,8.205,8.596,2.344,-27.35,-4.298,-7.424,42.589,19.145,-7.033,-7.814,13.284,0.391,-7.424,-7.424
28.523,-35.556,-0.781,-5.079,18.755,13.675,-28.523,-17.973,-12.503,2.735,12.894,-2.735,-14.847,-3.907,-8.205,27.35,16.801,-9.768,1.563,22.662,4.689,-11.331,-8.205
49.621,-25.397,-44.933,1.172,20.317,-10.94,-13.675,-14.066,-26.569,7.033,16.801,-7.424,1.563,-20.317,-14.457,23.053,14.066,-7.424,45.714,12.503,-14.847,-2.344,-14.457
37.9,-21.099,-43.761,11.722,14.066,-3.516,-21.49,-3.516,-29.695,20.708,1.563,-7.424,-4.298,-51.966,16.02,25.397,16.801,-9.377,44.542,0.781,-5.47,-29.304,16.02
12.894,-28.913,-10.94,5.861,-9.768,15.238,-16.801,-9.377,-23.834,26.178,8.987,-8.987,1.563,-48.84,31.258,17.192,26.569,-2.735,11.722,33.993,-1.563,-39.463,31.258
28.523,-48.84,-2.735,0.391,-17.973,29.304,-16.41,-16.801,-0.391,27.35,11.331,-13.675,23.443,-44.542,23.834,21.88,30.476,1.954,3.516,55.092,-40.244,-15.238,23.834
